people_id;name;popularity;imdb_id;gender
46076;Tom Dey;1.138;nm0223359;2
309;Pedro Almodóvar;11.012;nm0000264;2
5058;Roger Christian;3.007;nm0002337;2
57898;William Malone;2.632;nm0540532;2
32593;Steven Brill;2.369;nm0109359;2
26849;Daniel Myrick;1.784;nm0617130;2
26850;Eduardo Sánchez;3.196;nm0844896;2
57134;James Wong;7.601;nm0939128;2
12890;Pete Docter;10.25;nm0230032;2
56154;Antony Hoffman;0.328;nm0388817;2
48980;David McNally;0.599;nm0573589;2
66121;George Tillman Jr.;1.99;nm0863387;2
66728;Jonathan Glazer;2.327;nm0322242;2
59026;Peyton Reed;3.166;nm0715636;2
64151;Mike Mitchell;7.472;nm0593610;2
52038;Thomas Carter;4.234;nm0141961;2
20739;Adam Shankman;7.084;nm0788202;2
56512;Tarsem;4.587;nm0802248;2
43;John Fawcett;3.633;nm0269502;2
52358;Boaz Yakin;2.141;nm0945026;2
69579;James Isaac;1.098;nm0410494;2
74569;Joby Harold;1.69;nm1703612;2
57130;Todd Phillips;13.905;nm0680846;2
13524;Christopher Guest;10.429;nm0001302;2
21136;Michael Cristofer;5.987;nm0188165;2
19969;Pat O'Connor;2.348;nm0640466;2
17282;Takashi Miike;9.818;nm0586281;2
8296;Christophe Gans;3.81;nm0304521;2
2228;Sean Penn;25.778;nm0000576;2
13927;Kurt Wimmer;4.715;nm0934483;2
28741;Michael Rymer;3.126;nm0753382;2
64191;Lawrence Guterman;1.799;nm0349183;2
36423;Tom Green;7.313;nm0338381;2
36804;Peter Chelsom;3.876;nm0155093;2
56591;Danny Leiner;1.38;nm0500444;2
80387;Priyadarshan;4.456;nm0698184;2
9158;Sharon Maguire;1.439;nm0536632;1
22214;David Wain;3.017;nm0906476;2
57521;Steve Beck;1.165;nm0065284;2
66960;Dennie Gordon;3.752;nm0330140;1
223;Alejandro González Iñárritu;11.081;nm0327944;2
70573;Paul Hunter;0.825;nm0402995;2
1577;Richard Kelly;2.921;nm0446819;2
74907;Fabián Bielinsky;1.05;nm0081433;2
52049;Jay Chandrasekhar;4.582;nm0151540;2
468;Stephen Daldry;5.301;nm0197636;2
4275;Alain Chabat;4.931;nm0149260;2
7832;Oliver Hirschbiegel;3.307;nm0386570;2
36797;Robert Luketic;1.153;nm0525659;2
11151;Nick Cassavetes;12.407;nm0001024;2
16848;Rob Zombie;10.158;nm0957772;2
39819;Wayne Wang;3.062;nm0911061;2
7409;J.B. Rogers;2.573;nm0736930;2
65734;Luke Greenfield;2.174;nm0339004;2
47640;Clark Johnson;4.339;nm0424800;2
16837;Mark Steven Johnson;1.915;nm0425756;2
54644;Joel Zwick;3.003;nm0959034;2
37948;Brad Anderson;5.171;nm0026442;2
56349;Victor Salva;2.653;nm0759207;2
2053;Bill Paxton;19.116;nm0000200;2
23393;Barbet Schroeder;3.119;nm0775447;2
18311;Joe Roth;3.979;nm0005387;2
57446;Mark Romanek;1.197;nm0738796;2
31074;Kinji Fukasaku;4.626;nm0297935;2
7;Andrew Stanton;12.876;nm0004056;2
5713;Chris Wedge;5.715;nm0917188;2
1461;George Clooney;41.891;nm0000123;2
21931;Chris Nahon;1.048;nm0619599;2
56150;Ellory Elkayem;0.746;nm0253819;2
21526;Rod Lurie;3.235;nm0527109;2
51851;Jake Kasdan;7.569;nm0440458;2
67795;Steven Shainberg;1.055;nm0787601;2
56342;Shinichiro Watanabe;6.261;nm0913860;2
12178;Hiroyuki Okiura;5.149;nm0645657;2
187;Tensai Okamura;6.019;nm0645513;2
69797;Dean DeBlois;4.661;nm0213450;2
66193;Chris Sanders;19.131;nm0761498;2
3288;Chris Weitz;9.734;nm0919363;2
16853;Jessie Nelson;2.324;nm0625458;1
57604;Joel Gallen;1.765;nm0302778;2
54584;Jesse Dylan;2.326;nm0245888;2
57581;Neil Marshall;3.609;nm0551076;2
58245;Don Coscarelli;1.768;nm0181741;2
68573;Walt Becker;1.684;nm0065608;2
57199;Mark Mylod;6.996;nm0617042;2
3115;Andrzej Sekula;1.964;nm0782900;2
12995;Marc Forster;9.686;nm0286975;2
57607;Stephen Chow Sing-Chi;23.833;nm0159507;2
21768;Sylvain Chomet;3.191;nm0158984;2
6220;Gurinder Chadha;4.89;nm0149446;1
20218;Eric Bress;2.487;nm0107774;2
20219;J. Mackye Gruber;2.797;nm0344259;2
66654;Kevin Donovan;3.438;nm1019493;2
14597;Gaspar Noé;7.297;nm0637615;2
78916;Farhan Akhtar;5.885;nm1027719;2
8297;Roger Avary;4.43;nm0000812;2
1828590;Simon McQuoid;1.243;nm2585406;2
35452;Corey Yuen;7.486;nm0477035;2
18865;Louis Leterrier;4.822;nm0504642;2
63429;Kwak Jae-yong;2.92;nm1030706;2
60243;Rob Schmidt;1.856;nm0003343;2
12080;Conrad Vernon;9.521;nm0970447;2
17633;Rob Marshall;3.727;nm0551128;2
607;Zhang Yimou;6.994;nm0955443;2
42994;David Dobkin;3.677;nm0229694;2
4780;Wolfgang Becker;2.199;nm0065615;2
66512;Tom Brady;5.05;nm0103744;2
16847;Eli Roth;14.457;nm0744834;2
15045;Michael Lembeck;9.181;nm0501185;2
72206;Robert Pulcini;2.743;nm0700301;2
72205;Shari Springer Berman;1.406;nm0075849;1
17825;Shawn Levy;22.913;nm0506613;2
65630;Rob Letterman;1.674;nm1224299;2
4755;David R. Ellis;3.261;nm0254786;2
10099;Park Chan-wook;12.797;nm0661791;2
17087;Michael Moore;9.394;nm0601619;2
7313;Steve Box;3.161;nm0101508;2
5133;Bo Welch;4.54;nm0919514;2
21712;Carl Franklin;3.287;nm0002083;2
18323;Marc Lawrence;2.905;nm0492909;2
7018;Richard Curtis;10.461;nm0193485;2
78118;Vadim Perelman;3.826;nm1166926;2
20237;Beeban Kidron;2.644;nm0452319;1
8557;Fernando Meirelles;5.307;nm0576987;2
52112;Steve Carr;2.264;nm0139867;2
15344;J.J. Abrams;22.067;nm0009190;2
8574;Walter Salles;5.037;nm0758574;2
17649;Alexander Witt;5.421;nm0936838;2
52609;Breck Eisner;2.065;nm0252135;2
15277;Jon Favreau;28.69;nm0269463;2
3950;Len Wiseman;6.443;nm0936482;2
54050;Mark Waters;2.323;nm0914134;2
56578;Jeff Tremaine;2.354;nm0871860;2
29922;Marcus Nispel;1.205;nm1197971;2
2291;Paul McGuigan;2.527;nm0006476;2
52845;Karey Kirkpatrick;3.854;nm0456732;2
77919;Tim McCanlies;0.445;nm0564827;2
4586;Pitof;3.674;nm0685759;2
62514;Tommy O'Haver;1.28;nm0641373;2
36602;Peter Berg;11.523;nm0000916;2
19850;Catherine Hardwicke;2.789;nm0362566;1
36805;Audrey Wells;3.978;nm0920108;1
61952;Aaron Blaise;2.471;nm0086431;2
61949;Robert Walker;1.144;nm1074107;2
876;Jonathan Hensleigh;1.498;nm0378144;2
57125;Greg Marcks;0.902;nm1009775;2
5367;Zach Braff;16.611;nm0103785;2
76247;Charles Herman-Wurmfeld;0.984;nm0379237;2
16785;Peter Webber;2.125;nm0916424;2
1224;Ethan Coen;10.227;nm0001053;2
17046;Gary Winick;2.072;nm0935095;2
201;Michel Gondry;5.381;nm0327273;2
59291;Alexandre Aja;5.51;nm0014960;2
66718;Alan Mak;1.974;nm0538320;2
65994;Andrew Lau Wai-Keung;4.517;nm0490487;2
1011158;Florent-Emilio Siri;1.734;nm0802807;2
17867;Tom McCarthy;7.479;nm0565336;2
6884;Patty Jenkins;5.62;nm0420941;1
17871;John Hamburg;1.828;nm0357453;2
70651;Stephen Hillenburg;6.35;nm0384864;2
41378;Kerry Conran;0.553;nm0175775;2
5125;Fatih Akin;3.793;nm0015359;2
35735;Nikkhil Advani;2.278;nm0012541;2
78173;Hiroyuki Morita;3.83;nm1293863;2
52941;Rob McKittrick;1.745;nm1301035;2
46297;Jay Russell;0.848;nm0751221;2
77003;Gavin O'Connor;2.961;nm0640334;2
18864;Tom McGrath;7.424;nm0569891;2
34453;Kevin Bray;3.135;nm0106230;2
21684;Bong Joon-ho;20.098;nm0094435;2
57405;Jeff Schaffer;3.13;nm0769840;2
68770;Mark Rosman;3.255;nm0743093;2
56789;Thomas Bezucha;2.034;nm0080120;2
55710;Adam McKay;7.491;nm0570912;2
3893;David S. Goyer;9.514;nm0275286;2
33315;Richard Loncraine;1.002;nm0518644;2
10943;Francis Lawrence;8.281;nm1349376;2
19866;Guillaume Canet;8.778;nm0133899;2
15557;Bill Condon;3.51;nm0174374;2
3317;Takeshi Kitano;9.51;nm0001429;2
15217;Zack Snyder;12.333;nm0811583;2
40256;D. J. Caruso;3.739;nm0142286;2
55379;Yann Samuell;1.322;nm1367933;2
57633;Rawson Marshall Thurber;4.474;nm1098493;2
69081;Kim Jee-woon;5.241;nm0453518;2
2945;Stephen Gaghan;2.944;nm0300866;2
11090;Edgar Wright;8.488;nm0942367;2
22301;Liam Lynch;0.883;nm0528381;2
2199;Scott Frank;6.414;nm0291082;2
40307;John Maybury;0.895;nm0562266;2
5656;Noah Baumbach;6.673;nm0000876;2
69498;Mike Bigelow;1.14;nm1600805;2
81916;Tommy Wiseau;1.976;nm1382072;2
16863;Todd Haynes;4.4;nm0001331;2
57214;Prachya Pinkaew;5.375;nm1272773;2
71600;Seth Gordon;3.842;nm1164861;2
930707;Colin Trevorrow;7.258;nm1119880;2
19224;Gregg Araki;2.66;nm0000777;2
52842;Garth Jennings;7.109;nm1134029;2
25598;Paul Greengrass;3.077;nm0339030;2
51600;Clare Kilner;1.846;nm0453270;1
43993;Christophe Barratier;1.757;nm0056725;2
9622;Eric Brevig;4.682;nm0108094;2
1108;Shane Black;7.382;nm0000948;2
11343;David Yates;7.26;nm0946734;2
640;Chris Kentis;0.697;nm0448900;2
1188;Kim Ki-duk;5.159;nm1104118;2
85675;Rajkumar Hirani;2.391;nm0386246;2
53925;Jared Hess;3.118;nm0381478;2
61357;Geoffrey Sax;0.99;nm0768249;2
455;Paul Haggis;2.751;nm0353673;2
957;Matthew Vaughn;13.177;nm0891216;2
8966;Bruce Robinson;2.278;nm0732430;2
57082;John Stockwell;6.021;nm0007082;2
5345;Bennett Miller;2.877;nm0587955;2
12891;Joss Whedon;7.228;nm0923736;2
15337;John Polson;5.094;nm0689852;2
202;Charlie Kaufman;6.801;nm0442109;2
106782;Ömer Faruk Sorak;1.303;nm0814716;2
3227;Steve Pink;4.639;nm0684336;2
62721;Andrew Douglas;1.87;nm1497918;2
56359;Lexi Alexander;3.235;nm0591994;1
9660;Tetsuya Nomura;4.162;nm0634602;2
9661;Takeshi Nozue;1.13;nm1481959;2
57193;Gil Kenan;3.173;nm1481493;2
2127;James Wan;8.575;nm1490123;2
65677;Don Mancini;7.256;nm0238841;2
27571;David Slade;5.405;nm1720541;2
44114;Simon J. Smith;1.793;nm0971239;2
76624;Shane Carruth;1.732;nm1503403;2
57492;Morgan Spurlock;2.644;nm1041597;2
20310;Takashi Shimizu;6.503;nm1234345;2
24248;Nigel Cole;2.01;nm0170719;2
67367;Rian Johnson;8.152;nm0426059;2
2589;Terry George;1.837;nm0313623;2
16842;Stephen J. Anderson;6.911;nm0027459;2
64045;Kirk Jones;1.792;nm0428600;2
59521;Jaume Collet-Serra;3.844;nm1429471;2
70238;Chris Williams;3.347;nm0930261;2
76595;Byron Howard;5.061;nm0397174;2
29605;Mikael Håfström;3.202;nm0405632;2
121830;Nathan Greno;2.344;nm1977355;2
58324;Jean-François Richet;2.931;nm0724938;2
36697;Gábor Csupó;3.238;nm0190780;2
7312;Angela Robinson;3.737;nm1286340;1
7881;Jill Culton;0.973;nm0191717;1
7482;Julian Schnabel;0.967;nm0773603;2
90;Isabel Coixet;5.012;nm0170043;1
21681;Nobuhiro Suwa;1.682;nm0840485;2
21771;Daniela Thomas;0.323;nm0858680;1
21126;Frédéric Auburtin;1.553;nm0041474;2
16927;Gérard Depardieu;28.806;nm0000367;2
1357;Christopher Doyle;1.637;nm0236313;2
21683;Oliver Schmitz;1.047;nm0005628;2
21678;Olivier Assayas;2.38;nm0000801;2
2163;Richard LaGravenese;6.88;nm0481418;2
21769;Bruno Podalydès;1.45;nm0687913;2
2293;Frank Miller;11.977;nm0588340;2
21807;Billy Ray;3.269;nm0712753;2
54025;Karyn Kusama;2.388;nm0476201;1
42712;Tony Giglio;2.16;nm0317638;2
23430;Timur Bekmambetov;2.695;nm0067457;2
29009;Ken Kwapis;3.819;nm0477129;2
61069;Miguel Arteta;3.126;nm0037708;2
23626;Liev Schreiber;27.001;nm0000630;2
55499;Scott Derrickson;5.258;nm0220600;2
5010;Todd Field;5.951;nm0276062;2
19000;Wayne Kramer;1.679;nm0469694;2
8193;Florian Henckel von Donnersmarck;3.272;nm0003697;2
41039;Judd Apatow;9.229;nm0031976;2
53671;Rakeysh Omprakash Mehra;1.854;nm1018493;2
56736;Xavier Palud;0.774;nm0658837;2
56735;David Moreau;4.445;nm1219963;2
57270;Robert Schwentke;2.148;nm0777881;2
21031;Alejandro Agresti;1.609;nm0002159;2
12098;Chris Miller;7.434;nm3735491;2
36588;Joe Wright;6.694;nm0942504;2
35453;Pierre Morel;4.39;nm0603628;2
59998;Greg McLean;2.245;nm0572562;2
29226;Julian Jarrold;2.292;nm0418982;2
1012;Anders Thomas Jensen;6.058;nm0421314;2
70520;Shane Meadows;1.548;nm0276349;2
66739;Jonathan Liebesman;1.407;nm0509448;2
35770;Yash Chopra;3.54;nm0007181;2
19769;David Ayer;6.335;nm0043742;2
45052;Anton Corbijn;2.381;nm0179221;2
18500;Phil Joanou;0.851;nm0423333;2
53333;John Hillcoat;2.492;nm0384825;2
12905;Ash Brannon;1.204;nm0105169;2
10395;Jon Poll;1.7;nm0689343;2
33183;David Bowers;2.799;nm0101047;2
58897;Sam Fell;3.873;nm0271402;2
47364;Greg Coolidge;1.758;nm0177637;2
14409;David Schwimmer;17.514;nm0001710;2
35796;Craig Mazin;6.244;nm0563301;2
41285;Kirsten Sheridan;2.141;nm0792202;1
5292;Denzel Washington;85.217;nm0000243;2
52443;Jason Reitman;7.832;nm0718646;2
18525;Luc Jacquet;1.261;nm0415207;2
40223;Joe Carnahan;6.776;nm0138620;2
22676;Ole Bornedal;2.45;nm0097079;2
2675;Darren Lynn Bousman;3.42;nm1135423;2
56501;Michael Spierig;3.154;nm1294961;2
56502;Peter Spierig;4.28;nm1294962;2
11266;James McTeigue;2.692;nm0574625;2
8;Lee Unkrich;5.188;nm0881279;2
84851;Hoyt Yeatman;3.188;nm0947087;2
5714;Carlos Saldanha;11.302;nm0757858;2
1113116;Andy Muschietti;12.936;nm0615592;2
15218;James Gunn;22.146;nm0348181;2
81252;Parkpoom Wongpoom;2.329;nm1059740;2
81251;Banjong Pisanthanakun;5.159;nm1802294;2
57741;Mark Osborne;3.634;nm0651706;2
57742;John Stevenson;1.586;nm0828970;2
43141;Pete Travis;2.126;nm0871428;2
6767;Larry Charles;5.219;nm0153078;2
16828;Chris Evans;55.97;nm0262635;2
83985;Scott Wiper;1.868;nm0007045;2
61373;Cory Edwards;2.235;nm0249897;2
17329;Neil Burger;3.818;nm1139726;2
37618;Andrew Dominik;2.185;nm0231596;2
12524;Chris Carter;4.274;nm0004810;2
60922;Josh Gordon;1.378;nm0330347;2
60923;Will Speck;1.204;nm0817447;2
21673;Ericson Core;1.629;nm0179697;2
96166;John Curran;2.204;nm0192845;2
1302082;David F. Sandberg;1.924;nm2497546;2
25453;Stefen Fangmeier;1.254;nm0266777;2
16960;Valerie Faris;2.228;nm0267512;1
16959;Jonathan Dayton;1.773;nm0206760;2
16919;Olivier Dahan;1.67;nm0196860;2
58689;Neil LaBute;3.064;nm0001438;2
71729;Steve Martino;2.859;nm0553942;2
8029;Jimmy Hayward;4.616;nm0371755;2
880;Ben Affleck;61.155;nm0000255;2
1098;Mark Helfrich;1.442;nm0375068;2
41671;Nimród Antal;1.723;nm0030735;2
16356;Steve Bendelack;1.842;nm0070436;2
19499;Kevin Munroe;1.418;nm1083489;2
20646;Gabriele Muccino;5.894;nm0610831;2
58375;Andy Fickman;2.454;nm0275698;2
74159;Robert B. Weide;2.909;nm0004332;2
17350;Kevin Macdonald;2.092;nm0531817;2
60149;Nicholaus Goossen;1.086;nm0329650;2
5065;David Frankel;2.317;nm0291205;2
13079;Gavin Hood;4.376;nm0004303;2
32250;Sean Ellis;2.999;nm1193346;2
23799;Uwe Boll;5.259;nm0093051;2
15488;Ken Loach;8.179;nm0516360;2
53267;Craig Brewer;2.211;nm0108132;2
65525;Howard McCain;2.132;nm0564586;2
197;David Silverman;13.481;nm0798899;2
29214;Anne Fletcher;6.359;nm0281945;1
19271;Anthony Russo;9.345;nm0751577;2
19272;Joe Russo;8.707;nm0751648;2
17597;Juan Carlos Fresnadillo;2.703;nm0294379;2
58189;Justin Lin;5.507;nm0510912;2
51894;J. A. Bayona;2.473;nm1291105;2
18184;Xavier Gens;2.162;nm1164755;2
19242;Tony Gilroy;6.333;nm0006904;2
36693;Richard Eyre;2.363;nm0264236;2
24949;Michael Davis;1.66;nm0205157;2
35734;Aaron Seltzer;1.431;nm0783536;2
71570;Justin Chadwick;1.487;nm0149491;2
53068;Ryan Fleck;1.749;nm0281396;2
2036;Alex Garland;6.823;nm0307497;2
71923;Shane Acker;0.917;nm0009942;2
53525;Mark Palansky;0.37;nm0657372;2
142857;Çağan Irmak;1.182;nm1463981;2
53177;Brian Robbins;3.318;nm0005367;2
61087;Mennan Yapo;0.801;nm0946327;2
74272;Goran Dukić;0.213;nm1058247;2
20192;Brian Taylor;3.32;nm0962729;2
20193;Mark Neveldine;2.146;nm0004410;2
3290;Peter Hedges;2.881;nm0373282;2
31119;Sylvain White;2.453;nm1234893;2
118303;Nacho Vigalondo;3.481;nm1443023;2
71267;Kirk DeMicco;6.223;nm0210320;2
68844;Hayden Schlossberg;3.075;nm1376383;2
68843;Jon Hurwitz;3.836;nm1375358;2
66074;Bryan Bertino;2.551;nm1052162;2
107490;Jaco Van Dormael;1.428;nm0233757;2
74623;Kyle Newman;0.999;nm1381100;2
24173;Mike Binder;1.652;nm0082802;2
63303;Peter Cornwell;0.34;nm1433996;2
51298;Dax Shepard;11.357;nm1009277;2
19012;Davis Guggenheim;1.341;nm0346550;2
20561;James Gray;1.579;nm0336695;2
932533;Stefano Sollima;3.892;nm1356588;2
65190;Philip G. Atwell;2.908;nm0041161;2
76462;Richard Schenkman;4.736;nm0770942;2
6037;Colin Strause;5.018;nm0833779;2
6038;Greg Strause;1.571;nm0833780;2
117052;Jorge Blanco;0.728;nm3360961;2
21183;Nicolas Winding Refn;3.734;nm0716347;2
54472;Martin McDonagh;5.559;nm1732981;2
3028;Bruce A. Evans;1.549;nm0262595;2
1152981;Graham Annable;1.401;nm0030253;2
52691;Anthony Stacchi;2.091;nm0820934;2
62854;Akiva Schaffer;5.135;nm1676223;2
1496011;Matt Brown;1.145;nm0114226;2
93419;Don Scardino;2.038;nm0769135;2
69371;Jean-Marc Vallée;1.603;nm0885249;2
9033;Christopher McQuarrie;6.732;nm0003160;2
54559;Christian Alvart;2.347;nm0023355;2
71068;Phyllida Lloyd;1.59;nm1630273;1
72024;Malcolm D. Lee;2.485;nm0002700;2
35694;Jason Friedberg;5.118;nm0294997;2
52934;Nicholas Stoller;5.694;nm0831557;2
58260;Martin Weisz;1.171;nm1170286;2
228;Ed Harris;21.34;nm0000438;2
81850;Duncan Jones;5.076;nm1512910;2
53069;Anna Boden;3.075;nm1349818;1
50767;Craig Gillespie;3.606;nm0318916;2
45996;Ryûhei Kitamura;2.676;nm0457565;2
94220;Àlex Pastor;1.805;nm1883612;2
94222;David Pastor;2.039;nm0665041;2
20709;Vincent Paronnaud;3.049;nm1749112;2
20659;Marjane Satrapi;4.623;nm2277869;1
81718;Mamoru Hosoda;8.268;nm0396074;2
70500;Tom Hooper;3.581;nm0393799;2
71280;Michael Dowse;2.055;nm0236226;2
71527;Marco Schnabel;1.236;nm0773605;2
31033;Oxide Pang Shun;1.243;nm0161152;2
21905;Danny Pang Fat;2.948;nm0659380;2
111686;Jim Field Smith;2.65;nm1637768;2
54597;Joe Nussbaum;1.452;nm0638271;2
81201;Charles Guard;0.962;nm0345294;2
223886;Thomas Guard;0.67;nm0345307;2
126945;Brian Percival;3.141;nm1093053;2
116357;Scott Stewart;2.003;nm0829820;2
1167470;Gary Shore;0.991;nm2411495;2
54733;Greg Mottola;2.513;nm0609549;2
129894;Gareth Edwards;4.854;nm2284484;2
16328;Adam Brooks;1.751;nm0111845;2
3964;Patrick Tatopoulos;2.26;nm0851281;2
185438;Genndy Tartakovsky;7.84;nm0850733;2
1290272;Dennis Widmyer;0.969;nm1552637;2
1154561;Kevin Kölsch;2.24;nm1556116;2
65702;Kent Alterman;1.298;nm0022768;2
75699;Lisa Cholodenko;1.153;nm0158966;1
155267;Christopher Miller;7.988;nm0588087;2
107446;Phil Lord;4.581;nm0520488;2
51023;Marcus Dunstan;2.603;nm1729303;2
94108;Dennis Iliadis;1.858;nm1531934;2
66563;Fred Wolf;4.333;nm0937748;2
52576;José Padilha;3.352;nm0655683;2
74152;Christine Jeffs;0.473;nm0420422;1
11012;Michael Dougherty;4.568;nm1002424;2
73460;Saul Dibb;1.691;nm1314116;2
66548;Paul Weiland;0.681;nm0917992;2
76447;Shimit Amin;1.166;nm0024912;0
54040;John Lee Hancock;4.488;nm0359387;2
52779;Ryan Murphy;13.606;nm0614682;2
59126;Alister Grierson;1.851;nm0340958;2
76422;Ric Roman Waugh;2.979;nm0006846;2
59027;Jeremy Garelick;1.856;nm1275670;2
141962;David Bruckner;2.091;nm1410159;2
1692687;Matthijs van Heijningen Jr.;2.65;nm0374048;2
45117;John Carney;3.363;nm0138809;2
64141;David Gordon Green;5.719;nm0337773;2
55299;Mark Herman;2.46;nm0379179;2
57030;Gregor Jordan;1.064;nm0429963;2
26095;John Patrick Shanley;1.828;nm0788234;2
63973;Matteo Garrone;3.077;nm0308520;2
20019;Lee Daniels;4.582;nm0200005;2
17114;John Cameron Mitchell;5.033;nm0593463;3
69593;M.J. Bassett;5.567;nm1068186;1
87742;Marc Webb;6.962;nm1989536;2
49903;Tim Hill;3.58;nm0384722;2
68352;Carter Smith;1.085;nm2127650;2
58552;Burr Steers;2.376;nm0824882;2
8686;Sacha Gervasi;2.068;nm0315065;2
92733;Adam Elliot;2.234;nm0254178;2
71548;Peter Sollett;1.406;nm0813164;2
74091;Makoto Shinkai;15.291;nm1396121;2
55075;Jeff Wadlow;5.655;nm0905592;2
61847;Ethan Maniquis;1.723;nm0542450;2
72757;Steve McQueen;5.979;nm2588606;2
52763;Aamir Khan;20.85;nm0451148;2
6047;Jeffrey Nachmanoff;1.673;nm0618680;2
54869;Paul T. Scheuring;5.949;nm0771228;2
38023;Michael Patrick King;2.887;nm0455078;2
135113;André Øvredal;2.261;nm0004217;2
1758663;Advait Chandan;1.041;nm2378914;2
126910;Derrick Borte;2.86;nm0097517;2
42804;Sanjay Leela Bhansali;5.714;nm0080220;2
125738;Daniel Espinosa;1.318;nm1174251;2
1607672;Michael Chaves;3.295;nm1980431;2
221522;Edward Berger;5.175;nm0074163;2
78160;Luca Guadagnino;10.764;nm0345174;2
3394148;Matthew López;2.646;nm5870715;2
98521;Floria Sigismondi;2.668;nm0797455;1
1504437;Sudha Kongara Prasad;1.208;nm1464314;1
929825;Ava DuVernay;7.08;nm1148550;1
63306;James Watkins;2.919;nm1220140;2
54507;Jon M. Chu;5.757;nm0160840;2
3310;Nick Moore;0.491;nm0601680;2
8311;Farah Khan;6.425;nm0007134;1
1150548;Florian Zeller;1.314;nm1725469;2
90454;David Dhawan;1.426;nm0223522;2
59611;Pascal Laugier;2.554;nm1052791;2
148359;Vishnuvardhan;1.785;nm3315387;2
7929;Angus MacLane;3.273;nm0533691;2
20657;Cristian Mungiu;1.166;nm0612816;2
56717;Tom Vaughan;1.782;nm0891114;2
66212;Timo Vuorensola;2.426;nm1993322;2
516473;Raghava Lawrence;17.572;nm0706485;2
1081445;Brandon Cronenberg;2.348;nm0188722;2
40644;Chad Stahelski;12.123;nm0821432;2
154865;Siân Heder;1.586;nm1571761;1
71609;Joachim Trier;1.646;nm1258686;2
54525;Jaume Balagueró;3.594;nm0049371;2
54526;Paco Plaza;3.062;nm0687042;2
933176;Damien Leone;24.795;nm2093171;2
230767;Mehmet Ada Öztekin;2.836;nm3133017;2
56411;Glenn Ficarra;2.695;nm0275629;2
56412;John Requa;3.226;nm0720135;2
5369;George C. Wolfe;2.068;nm0938045;2
2128;Leigh Whannell;15.653;nm1191481;2
114404;Miguel Sapochnik;1.814;nm0764601;2
88967;Greg Berlanti;7.735;nm0075528;2
21013;Predrag Antonijević;0.755;nm0031342;2
1592411;Lokesh Kanagaraj;12.858;nm7992231;2
17835;Ricky Gervais;24.625;nm0315041;2
1551346;Matthew Robinson;1.227;nm2816668;2
32278;Matt Reeves;5.641;nm0716257;2
931952;Lee Isaac Chung;5.3;nm1818032;2
52961;Dennis Gansel;3.966;nm0304541;2
2070452;Michael Philippou;0.729;;2
2070453;Danny Philippou;1.665;;2
136495;Damien Chazelle;7.697;nm3227090;2
55934;Taika Waititi;20.447;nm0169806;2
1795072;Nia DaCosta;4.345;nm4804442;1
76936;Yojiro Takita;3.43;nm0847690;2
1059578;Jeymes Samuel;1.112;nm5029795;2
2182258;Prashanth Neel;8.471;nm6073824;2
13520;Aaron Sorkin;9.486;nm0815070;2
1114;Jon Harris;3.161;nm1154184;2
59315;Olivia Wilde;26.9;nm1312575;1
1898315;Hernán Jiménez;0.857;nm2076099;2
12708;Peter Billingsley;8.783;nm0082526;2
126763;Vivek Agnihotri;0.922;nm1892252;2
77147;John Erick Dowdle;2.07;nm0235719;2
974;Dexter Fletcher;12.411;nm0002077;2
2093041;Will Merrick;0.862;nm4148345;2
2093036;Nicholas D. Johnson;1.266;nm4946908;2
1293994;Jon Watts;8.349;nm1218281;2
88253;Barbara Białowąs;1.682;nm1705578;1
1192152;Tomasz Mandes;9.703;nm1372836;2
89154;Prabhu Deva;11.315;nm0222150;2
54248;Christopher Landon;5.031;nm0484907;2
10855;Chris Gorak;1.525;nm0329755;2
71276;Imtiaz Ali;4.248;nm1665004;2
1392433;Julia Ducournau;2.614;nm4469445;1
291263;Jordan Peele;18.697;nm1443502;2
74619;Sean Anders;4.304;nm1890845;2
2580328;Michael Sarnoski;2.853;nm3968825;2
1283010;Haruo Sotozaki;4.62;nm1417038;2
86270;Joseph Kosinski;4.991;nm2676052;2
223551;S.J. Clarkson;3.99;nm1237416;1
101666;Paul King;2.642;nm1653753;2
87877;Roar Uthaug;1.61;nm1012385;2
138781;Robert Eggers;7.278;nm3211470;2
135651;Michael B. Jordan;36.931;nm0430107;2
56206;Kornél Mundruczó;1.019;nm0610960;2
139098;Derek Cianfrance;1.264;nm0161834;2
130938;Sergei Bodrov;4.586;nm0091076;2
1304847;Nora Fingscheidt;2.52;nm3519173;1
1039527;Tyler Gillett;2.266;nm2419470;2
66681;Matt Bettinelli-Olpin;3.171;nm2366012;2
42745;Steve Antin;4.452;nm0031078;2
1211000;Tom Gormican;1.804;nm3230448;2
75035;Olivier Megaton;1.935;nm0576298;2
74655;Jeremy Saulnier;4.063;nm1099918;2
19346;Niels Arden Oplev;1.648;nm0649117;2
2679;David Hackl;2.965;nm0352524;2
97026;John Luessenhop;2.555;nm0525141;2
144816;Chris McKay;2.057;nm0003021;2
82194;Neill Blomkamp;3.191;nm0088955;2
1179066;Wes Ball;7.083;nm1226871;2
74396;Tomas Alfredson;3.592;nm0019247;2
1224454;Nahnatchka Khan;4.107;nm0451274;1
1074666;Jeff Orlowski;0.82;nm2341611;2
84061;Daniel Barnz;0.712;nm1400426;2
21981;Harald Zwart;2.162;nm0958969;2
3181778;Darin J. Sallam;0.155;nm4627221;1
